Latitud,Habitaciones,Baños,Superficie_m2,Ascensor,Aire_Acondicionado,Calefaccion,Parking,Balcon,Terraza,Piscina,Precio_Medio_cp,Precio
40.427734,2,1,46,1,0,0,0,0,0,0,260568,117867
40.435043,3,2,143,1,1,1,0,0,1,0,1207212,1090000
40.388885,4,2,140,0,1,1,0,1,1,0,202513,550000
40.478996,4,2,130,1,0,1,0,0,1,0,718994,373000
40.42322,2,2,106,1,1,1,0,0,1,0,603234,725000
40.3959,2,2,88,0,0,0,0,0,0,0,156772,232000
40.43495,2,3,145,1,1,1,0,0,1,0,673599,950000
40.42463,3,2,102,1,0,0,0,0,0,0,1709528,1290000
40.465775,2,2,90,1,0,0,0,0,1,0,302278,369000
40.443665,1,1,50,1,1,1,0,0,0,1,280852,187000
40.39252,2,1,46,1,0,1,0,0,0,0,357857,246000
40.42166,1,1,33,1,1,1,0,1,0,0,747577,214000
40.40931,3,3,137,1,1,1,0,1,0,0,856046,899000
40.36783,3,1,59,0,1,1,0,0,0,1,192864,170000
40.439606,4,3,235,1,1,1,0,0,1,1,673599,1495000
40.458134,3,2,131,1,0,1,0,0,0,1,911651,649000
40.4539,0,1,53,1,1,1,0,0,0,1,911651,248500
40.441853,3,1,69,0,0,0,0,0,1,0,247271,179598
40.455025,3,2,147,1,1,1,0,0,0,1,911651,710000
40.432842,2,1,70,1,0,0,0,0,0,0,238758,185000
40.410564,4,2,133,1,1,1,0,0,1,0,529747,649900
40.457043,3,3,193,1,1,1,0,0,1,1,597620,965000
40.38034,3,1,80,0,0,0,0,0,1,0,202513,168530
40.459923,3,2,150,0,0,1,0,0,1,0,1274253,506000
40.424736,1,1,40,0,0,1,0,0,0,0,747577,310000
40.462418,3,1,57,0,0,0,0,0,0,0,302278,187000
40.387497,3,1,65,0,0,1,0,0,0,0,226302,160000
40.47696,5,3,184,1,1,1,1,0,1,0,471372,850000
40.427876,5,4,299,1,1,1,0,1,1,0,1709528,2400000
40.477943,6,3,195,0,0,1,0,0,0,0,733699,695000
40.453964,2,1,90,1,1,1,0,0,0,0,923762,540000
40.4253,2,2,75,1,1,1,0,0,0,0,1709528,995000
40.431496,2,1,78,0,0,1,0,0,1,0,238758,194000
40.43717,1,1,58,1,1,1,0,0,0,0,1207212,579000
40.406742,3,1,66,1,1,1,0,0,0,0,260153,180000
40.43538,1,1,40,0,1,1,0,0,1,0,1207212,318000
40.46312,3,2,117,0,1,1,0,0,0,0,597620,419000
40.39821,2,1,54,0,1,1,0,0,0,0,199225,139000
40.391685,3,2,77,1,1,1,0,0,0,0,166500,275000
40.38648,3,1,67,0,0,0,0,0,0,0,219078,149500
40.37283,1,1,69,0,0,0,0,0,0,0,255165,195000
40.40354,3,2,96,1,0,1,0,0,0,0,164928,232000
40.399998,0,1,44,1,1,1,0,0,0,0,164928,153000
40.399998,2,1,67,1,1,1,0,0,0,0,164928,205000
40.47101,4,4,320,1,0,1,0,0,0,0,471372,720000
40.40143,3,1,79,0,0,0,0,0,1,0,219078,160000
40.375797,2,1,52,0,1,0,0,0,0,0,234693,125000
40.47235,2,1,53,0,0,0,0,0,1,0,471372,147000
40.381878,2,1,48,0,0,1,0,0,0,0,202513,123000
40.472866,1,1,65,0,0,0,0,1,1,0,471372,149000
40.39097,2,1,72,1,0,1,0,0,1,0,226302,243000
40.3959,3,2,101,0,0,0,0,0,0,0,156772,267000
40.40519,1,1,52,0,1,0,0,0,0,0,421413,234000
40.44767,3,1,70,0,0,0,0,1,0,0,302278,320000
40.42064,1,1,57,1,1,1,0,1,0,0,760050,365000
40.454823,4,3,386,0,1,1,0,1,1,1,1274253,1145000
40.442005,3,2,127,1,0,0,0,0,1,0,480497,378604
40.461914,1,1,68,1,0,0,0,0,0,0,302278,197600
40.43926,2,2,123,1,0,0,0,0,0,1,898889,1053610
40.396248,5,2,205,1,0,0,0,0,1,0,357857,595000
40.3959,2,2,91,0,0,0,0,0,0,0,156772,237000
40.408077,1,1,31,0,0,0,0,0,0,0,440796,139900
40.47274,2,1,126,1,1,1,0,0,0,0,347317,385000
40.3968,2,1,54,0,1,1,0,0,0,0,199225,152000
40.45835,4,4,361,0,0,0,0,0,1,1,1274253,1400000
40.3959,2,2,88,0,0,0,0,0,0,0,156772,222000
40.3959,1,1,51,0,0,0,0,0,0,0,156772,173000
40.476196,7,4,484,0,0,1,0,0,0,0,733699,975000
40.477886,2,1,75,1,0,1,0,0,0,0,347317,319900
40.398865,1,1,50,1,1,0,0,0,1,0,164928,165000
40.469833,1,1,39,0,0,1,0,0,0,0,347317,178200
40.42311,2,2,87,1,0,0,0,0,0,0,747577,1600000
40.40514,3,1,98,0,0,0,0,0,0,0,164928,225000
40.4076,3,1,71,0,0,1,0,1,1,0,259011,174000
40.457996,2,1,50,0,0,1,0,0,0,0,302278,239000
40.41686,2,2,109,1,1,1,0,0,0,0,941621,795000
40.43645,1,1,59,0,0,0,0,0,0,0,1207212,400000
40.40982,1,1,32,1,1,0,0,0,0,0,440796,155000
40.440468,4,2,97,0,1,1,0,0,0,0,280852,195000
40.422558,1,1,39,0,0,0,0,0,0,0,760050,199000
40.442673,2,2,75,0,0,0,0,0,0,0,700100,317600
40.348503,3,1,80,0,0,0,0,0,1,0,156772,125000
40.37883,3,1,66,0,1,0,0,0,1,0,255165,160000
40.430378,2,2,87,0,0,0,0,0,0,0,238758,328040
40.51136,3,2,152,1,1,1,0,0,1,1,480497,659000
40.435596,2,1,77,1,0,1,0,1,1,0,379788,275000
40.434654,3,1,64,0,0,0,0,0,0,0,1207212,395000
40.46645,2,1,91,1,1,1,0,0,0,0,302278,292000
40.4826,4,2,131,0,0,0,0,0,1,0,733699,431205
40.38102,2,1,90,0,0,0,0,0,0,0,202513,169500
40.37008,3,2,104,0,0,0,0,0,0,0,212177,180000
40.455753,3,2,250,0,1,1,0,0,0,0,923762,1195000
40.42686,4,2,138,1,1,1,0,0,0,0,1207212,530000
40.467865,3,2,125,1,1,1,0,0,0,0,347317,554000
40.41854,1,1,45,1,1,0,0,0,0,0,760050,299900
40.48287,3,2,81,1,1,1,0,0,0,1,1709528,365000
40.39165,3,1,73,0,0,0,0,0,1,0,152717,132668
40.450645,3,2,118,1,1,1,0,1,0,1,1274253,640000
40.41538,4,2,94,1,0,0,0,0,0,0,941621,660000
40.422802,3,3,143,1,1,0,0,0,1,0,941621,1250000
40.392056,2,1,50,0,0,0,0,0,0,0,164928,109250
40.417606,2,1,64,1,1,0,0,0,0,0,760050,320000
40.406143,4,3,140,1,0,0,0,0,0,0,856046,715000
40.427696,2,2,70,1,1,1,0,0,0,1,238758,299000
40.353817,0,1,45,0,0,0,0,0,0,0,156772,130000
40.457954,3,1,81,1,1,0,0,0,0,0,923762,451000
40.378635,3,1,86,0,1,0,0,0,1,0,199225,570000
40.515186,2,1,120,0,1,1,0,0,1,1,561631,450000
40.379623,3,1,69,0,0,1,0,0,0,0,152717,160000
40.401455,3,2,110,1,1,1,0,0,1,0,421413,515000
40.367165,3,1,114,1,0,0,0,0,0,0,212177,254500
40.398926,3,1,62,0,0,0,0,0,1,0,199225,139000
40.46078,5,3,295,0,1,0,0,0,1,0,911651,895000
40.423985,3,2,138,0,0,0,0,1,0,0,941621,1250000
40.431095,2,2,72,1,0,0,0,0,0,0,238758,247198
40.424026,2,1,65,1,0,0,0,0,0,0,747577,258571
40.4258,3,1,58,0,0,0,0,0,0,0,260568,124900
40.39243,2,1,55,0,0,0,0,0,1,0,219078,129000
40.43485,1,1,62,1,0,1,0,0,0,0,1207212,465000
40.380634,2,1,56,1,0,0,0,0,0,0,197312,127000
40.42611,1,1,60,0,0,1,0,0,0,0,1709528,510000
40.427467,2,1,58,0,0,0,0,0,0,0,260568,126200
40.46354,4,3,276,1,1,1,0,0,0,0,1197915,2200000
40.46873,3,2,182,1,0,1,0,0,0,0,471372,740000
40.43661,4,2,150,1,0,0,0,0,1,0,673599,990000
40.434933,1,1,48,0,0,0,0,0,0,0,603234,235000
40.45449,2,2,77,1,0,0,0,0,0,1,911651,415000
40.464706,3,4,230,0,1,0,0,0,1,1,645360,695000
40.388824,1,1,42,0,0,1,0,0,0,0,164928,115000
40.48518,0,1,51,1,1,0,0,0,0,0,480497,267500
40.472343,2,1,48,0,0,0,0,0,0,0,471372,157600
40.406612,3,1,75,0,0,0,0,0,0,0,421413,232000
40.424877,3,2,175,1,1,0,0,0,1,0,603234,899000
40.46911,2,1,65,1,0,0,0,0,0,0,347317,250000
40.416553,4,3,140,0,0,0,0,0,1,1,260153,780000
40.45914,2,2,82,0,1,1,0,0,0,0,1274253,298000
40.38533,2,1,56,1,1,1,0,0,1,0,152717,155000
40.434135,5,3,285,1,1,1,0,0,1,0,603234,920000
40.422794,1,1,24,0,0,0,0,0,0,0,747577,130000
40.392906,3,1,56,0,0,0,0,0,0,0,152717,105000
40.407894,1,1,33,0,0,0,0,0,0,0,440796,147900
40.391533,2,1,63,0,0,0,0,0,0,0,197312,141100
40.47829,7,7,1330,0,1,1,0,0,1,1,1274253,2925544
40.44348,4,3,333,1,1,1,0,0,1,0,898889,1390000
40.42147,4,5,269,1,1,1,0,1,0,0,1709528,3850000
40.464886,6,8,980,0,1,1,0,0,1,1,733699,3690000
40.43852,5,4,273,1,1,1,0,0,0,0,1207212,1990000
40.475925,5,3,362,0,1,1,0,0,0,0,733699,890000
40.379898,3,1,85,1,1,1,0,0,0,0,152717,140000
40.479782,5,6,385,0,1,1,0,0,0,1,733699,997000
40.44294,3,2,99,1,1,1,0,1,1,0,379788,298000
40.46058,3,2,92,1,0,0,0,0,1,0,302278,267700
40.454994,3,1,137,0,1,1,0,0,0,0,923762,660000
40.46647,1,1,58,0,0,0,0,0,1,0,302278,217500
40.416306,2,3,250,1,1,1,0,0,0,0,440796,1860000
40.51137,4,2,135,1,0,1,0,0,0,0,480497,470000
40.412125,3,2,131,1,1,1,0,0,1,0,440796,559000
40.406982,2,1,50,1,1,1,0,0,0,0,440796,200000
40.433205,2,1,77,1,1,1,0,0,0,0,379788,195000
40.47798,2,1,62,1,1,1,0,0,1,0,471372,219000
40.41208,1,1,33,0,1,0,0,0,0,0,856046,169000
40.43281,3,1,144,1,0,1,0,0,0,0,603234,335000
40.48898,3,2,120,1,1,1,0,0,1,0,480497,385000
40.438934,3,2,175,1,1,1,0,0,0,0,898889,1300000
40.390327,3,2,85,1,1,0,0,0,1,0,226302,185000
40.393486,3,1,54,1,0,0,0,0,0,0,357857,188000
40.39792,6,4,130,0,0,0,0,0,0,0,164928,260000
40.37804,3,1,105,0,0,0,0,0,1,0,197312,228000
40.43063,3,2,124,1,0,1,0,0,1,0,766309,760000
40.463367,1,1,56,1,1,1,0,0,0,0,597620,320000
40.439747,5,2,157,1,0,1,0,0,1,0,898889,649900
40.43127,3,2,75,1,0,1,0,0,1,0,238758,295000
40.367805,1,1,66,0,0,1,0,0,0,0,192864,126450
40.41543,2,1,68,1,1,1,0,0,0,0,760050,364000
40.436497,3,1,87,0,1,1,0,0,1,0,379788,220000
40.384705,3,2,87,1,1,1,1,0,0,0,199225,275000
40.407066,1,1,60,0,0,1,0,0,0,0,440796,230000
40.431423,3,1,69,0,0,0,0,0,0,0,603234,289990
40.403038,3,2,106,1,1,1,1,1,1,0,529747,546000
40.39351,3,2,76,0,0,1,0,0,1,0,164928,170000
40.396988,2,1,78,0,0,1,0,0,0,0,219078,130000
40.409763,3,1,54,0,0,1,0,0,1,0,260153,112875
40.4749,3,1,77,1,1,1,0,0,1,0,471372,250000
40.46925,3,1,103,0,1,1,0,0,1,0,347317,299000
40.417313,3,2,105,1,1,1,0,0,0,0,260153,395000
40.38869,1,1,70,1,0,1,1,0,1,1,357857,356882
40.394222,1,1,67,0,0,1,0,0,0,0,357857,269000
40.370598,3,2,75,1,0,1,0,0,0,0,212177,169990
40.46854,1,1,76,1,1,1,1,0,1,0,1134196,296000
40.453434,1,1,79,1,1,1,0,1,1,0,302278,410000
40.424587,2,1,68,1,1,1,0,0,0,0,603234,349000
40.43245,2,1,121,1,0,1,0,0,1,0,673599,610000
40.451427,3,2,113,1,1,1,0,0,0,0,700100,685000
40.42588,2,1,58,0,1,1,0,0,0,0,260568,119990
40.427265,2,1,93,1,1,1,0,0,1,0,766309,660000
40.44073,4,2,177,1,0,0,0,0,0,0,898889,725000
40.45403,3,2,140,1,1,1,1,0,1,0,457692,918000
40.37881,3,1,97,1,0,1,0,0,0,0,197312,255000
40.474606,4,3,154,1,1,1,0,0,1,0,733699,745000
40.456207,4,3,133,1,1,1,0,0,0,0,1197915,1095000
40.441498,3,1,84,1,0,1,0,0,0,0,898889,399000
40.403713,3,2,100,1,0,1,0,1,1,0,529747,430000
40.40766,4,2,138,1,0,1,0,0,1,0,247271,415000
40.36643,3,2,116,1,0,0,0,0,0,0,192864,429000
40.407116,3,1,76,0,1,1,0,0,0,0,259011,210000
40.372795,3,1,88,0,0,1,0,0,1,0,234693,220000
40.45123,1,1,55,1,1,0,1,0,1,1,302278,289000
40.415825,3,1,169,1,0,0,0,1,0,0,421413,1290000
40.350636,4,2,114,0,1,1,1,0,1,0,156772,199000
40.419163,5,3,259,1,0,1,0,0,0,0,941621,1275000
40.44586,5,4,290,0,1,1,1,1,1,0,379788,895000
40.39898,2,2,85,1,0,0,1,0,0,0,382726,303000
40.423454,4,2,108,1,1,1,1,0,0,0,603234,475000
40.387817,3,1,78,1,1,1,0,0,0,0,226302,240000
40.42822,6,3,224,1,1,1,0,0,1,0,603234,990000
40.44701,2,1,55,1,0,0,0,0,1,0,280852,189000
40.46719,3,1,81,0,0,0,0,0,1,0,347317,230000
40.400112,1,1,68,1,1,1,0,0,0,0,219078,149000
40.40425,1,1,43,1,0,1,1,0,0,0,942338,220000
40.40415,1,1,61,1,1,1,1,0,0,0,234693,252000
40.43669,1,1,61,1,1,0,0,0,0,0,1023319,470000
40.44708,3,2,100,1,1,1,0,1,0,0,898889,557000
40.459187,1,1,130,1,0,1,1,1,1,0,302278,365000
40.421104,2,2,52,1,1,0,0,1,0,0,766309,325000
40.425087,1,1,61,1,1,0,0,0,1,0,766309,389000
40.4691,2,1,59,0,1,1,0,0,0,0,347317,199000
40.433907,3,2,114,1,1,1,1,0,0,0,673599,950000
40.48998,3,2,102,1,0,1,1,0,0,1,480497,450000
40.47139,5,4,250,1,1,1,1,0,1,0,1274253,1200000
40.41688,4,1,93,1,1,1,0,0,0,0,941621,480000
40.47455,3,3,133,1,1,1,0,0,1,0,733699,675000
40.43215,3,1,80,1,1,1,0,0,0,0,260568,185000
40.392227,3,2,78,0,0,1,0,0,0,0,164928,183000
40.447147,3,3,158,1,1,1,1,0,1,0,379788,699000
40.47819,5,4,192,0,0,0,0,0,0,0,733699,795000
40.462963,2,2,83,0,0,0,0,0,0,0,302278,329940
40.40625,2,2,86,0,0,0,0,0,0,0,440796,520785
40.418907,4,3,278,1,1,0,0,0,1,0,760050,1300000
40.46781,1,1,58,1,0,1,0,0,0,0,302278,209000
40.430153,1,1,50,1,1,1,0,0,0,0,1023319,329000
40.49465,4,4,195,1,0,0,0,0,0,1,718994,1489000
40.477463,4,3,365,0,1,1,0,1,1,1,733699,1140000
40.43479,3,3,88,1,1,1,0,0,0,0,379788,437000
40.41239,2,1,75,1,0,1,0,0,1,0,941621,420000
40.397728,1,1,32,1,1,1,0,0,0,0,164928,130000
40.43647,1,1,66,1,1,1,1,0,0,0,379788,325000
40.45676,3,3,134,1,0,1,1,0,0,0,911651,1320000
40.499725,2,2,85,1,1,1,0,0,0,1,480497,420000
40.430363,4,2,136,1,1,1,1,0,0,1,280852,474990
40.430187,1,1,67,0,1,1,0,0,1,0,1023319,350000
40.456623,3,2,140,1,1,1,0,0,0,0,1134196,995000
40.475636,4,3,340,0,0,1,0,0,1,0,733699,1030000
40.423367,1,1,46,1,1,1,0,0,0,0,1709528,545000
40.40337,2,1,54,1,0,1,0,0,0,0,219078,158000
40.40427,5,4,175,1,1,1,1,0,1,0,529747,749990
40.430973,4,2,115,1,1,1,0,0,1,0,260568,235000
40.415184,3,2,129,1,1,1,0,0,1,0,260153,534000
40.43077,2,2,72,0,0,0,0,0,0,0,603234,320000
40.3954,2,1,63,1,1,1,0,0,1,0,226302,240000
40.407738,1,1,45,1,0,0,0,0,0,0,421413,237000
40.38353,3,1,74,0,0,1,0,0,1,0,166500,166000
40.422344,2,1,78,1,0,0,0,0,0,0,766309,360000
40.42338,4,2,108,1,1,1,1,0,0,0,603234,475000
40.40705,4,2,140,1,0,1,0,0,0,0,856046,585000
40.48505,4,2,129,1,0,1,0,0,1,0,718994,469000
40.401875,3,1,71,0,1,0,0,0,0,0,247271,175500
40.391808,1,1,45,0,0,1,0,0,0,0,226302,149000
40.472576,2,1,71,0,0,0,0,0,1,0,471372,205000
40.439255,4,1,107,1,0,1,0,0,1,0,280852,230000
40.451797,4,3,207,1,1,1,0,0,1,0,923762,1180000
40.402546,3,2,85,1,0,1,0,1,0,0,357857,349000
40.395374,2,1,63,1,1,1,0,0,1,0,226302,240000
40.422127,1,1,42,1,1,0,0,0,0,0,766309,210000
40.365524,2,1,78,1,1,1,0,0,0,0,212177,214000
40.40486,3,1,62,0,0,1,0,0,1,0,259011,159900
40.436237,2,1,84,0,0,0,0,0,0,0,603234,510000
40.42883,1,1,78,1,1,1,0,0,0,0,603234,369900
40.3959,3,2,109,0,0,0,0,0,0,0,156772,286000
40.41699,2,1,95,1,1,1,1,0,0,0,941621,765000
40.396618,2,2,74,1,1,1,1,0,1,0,226302,349500
40.3689,3,4,130,0,1,1,0,0,1,0,212177,209900
40.46468,0,1,40,1,0,1,0,0,0,0,597620,160000
40.44134,3,1,95,1,1,1,0,0,0,0,898889,610000
40.404892,3,1,61,0,0,1,0,0,1,0,259011,172000
40.410553,3,1,73,1,0,1,0,0,1,0,259011,285000
40.43721,3,2,97,1,0,0,0,0,0,0,238758,401000
40.45881,3,2,106,1,0,1,0,0,0,0,597620,399000
40.4754,4,2,149,0,0,0,0,0,0,0,733699,1109000
40.392635,3,1,46,1,0,1,0,0,1,0,357857,250000
40.383427,5,1,127,1,0,1,0,0,1,0,197312,260000
40.38321,3,2,118,0,0,0,0,0,1,0,202513,205000
40.39838,1,1,65,1,1,1,1,0,0,0,942338,190000
40.39381,1,2,70,1,0,1,0,0,0,0,942338,227000
40.412926,1,1,45,0,1,0,0,0,0,0,856046,248000
40.44093,5,1,98,1,0,1,0,0,0,0,898889,530000
40.39725,1,1,54,1,0,1,0,0,1,0,226302,210000
40.39991,0,1,44,1,0,1,0,0,0,0,942338,174000
40.492607,3,2,144,0,0,0,1,0,0,0,761064,589000
40.37706,1,1,72,1,1,1,1,0,1,0,197312,194000
40.46816,4,4,215,0,0,0,0,0,1,0,1197915,1555000
40.40999,2,3,135,0,0,0,0,0,0,0,421413,769000
40.469936,3,1,72,1,0,1,0,0,0,0,471372,210000
40.436337,1,1,34,1,1,1,0,0,1,0,603234,255000
40.467663,3,1,71,1,1,1,0,0,0,0,471372,234000
40.383675,3,1,60,1,0,1,0,0,0,0,202513,166000
40.44569,3,1,105,0,0,1,0,0,1,0,700100,359000
40.369774,2,2,91,1,0,1,1,0,0,0,212177,215000
40.354626,2,1,79,0,0,0,0,1,1,0,212177,104000
40.43407,1,1,64,0,0,0,1,0,1,0,260568,383000
40.451023,4,2,148,0,0,0,0,0,0,0,700100,1138000
40.38086,1,1,62,0,0,0,0,0,0,0,212177,226000
40.367054,3,2,103,1,0,1,0,0,1,0,314346,311000
40.39561,4,3,178,1,0,1,1,0,0,0,382726,566000
40.40405,1,1,57,0,0,0,0,0,0,0,260153,254000
40.39526,2,3,120,0,1,0,0,0,0,0,226302,255000
40.427647,2,1,44,1,0,1,0,0,0,0,603234,220000
40.362347,3,2,100,1,1,1,0,0,0,0,255165,270000
40.383892,2,1,57,0,0,0,0,0,0,0,197312,139900
40.382908,2,1,61,0,0,0,0,0,1,0,197312,132000
40.381577,3,1,60,0,0,0,0,0,0,0,197312,145000
40.391098,2,1,48,0,0,0,0,0,0,0,226302,109000
40.378403,3,1,74,1,1,1,0,0,1,0,192864,184000
40.40046,2,1,76,0,1,0,0,0,0,0,164928,125000
40.391148,2,1,50,0,0,1,0,0,0,0,226302,135000
40.40192,2,2,94,0,0,0,0,0,0,0,382726,297000
40.409256,2,1,51,0,0,0,0,0,0,0,421413,299000
40.452156,2,1,71,0,0,1,0,0,1,0,911651,310000
40.343967,2,1,45,0,1,0,0,0,0,0,156772,118000
40.392265,2,1,65,0,0,0,0,0,1,0,226302,135000
40.414165,2,1,41,0,0,0,0,0,0,0,421413,249000
40.4541,1,1,76,0,0,1,0,0,1,0,597620,583570
40.401432,2,1,57,0,0,0,0,0,0,0,164928,134990
40.371532,3,2,81,0,1,1,0,0,0,0,212177,239000
40.424885,1,1,54,0,1,1,0,0,0,0,747577,254500
40.370834,3,2,109,1,0,0,0,0,1,0,212177,169000
40.399387,1,1,35,0,1,0,0,0,0,0,164928,85000
40.39966,2,1,40,0,1,0,0,0,0,0,164928,98000
40.399284,1,1,35,0,0,0,0,0,0,0,164928,100000
40.454273,6,5,500,0,1,0,0,1,1,1,1274253,1090000
40.47026,4,3,218,0,0,0,0,0,0,0,1197915,2515000
40.452297,3,3,333,1,1,1,1,1,1,0,1134196,2100000
40.46847,1,1,69,1,0,0,0,1,0,0,347317,240000
40.4478,2,1,75,0,1,1,0,0,0,0,280852,269000
40.45763,3,3,153,1,0,0,0,0,0,0,1274253,645000
40.38065,2,2,112,0,0,0,1,0,0,0,197312,295100
40.36355,2,3,117,1,0,0,0,0,0,0,234693,360000
40.458393,1,1,106,1,1,1,1,0,0,0,302278,440000
40.428055,3,3,178,1,1,1,0,0,0,0,766309,1395000
40.474937,3,2,118,1,1,1,1,0,0,0,733699,667500
40.40544,4,3,203,0,0,1,0,0,0,0,382726,555200
40.43025,3,2,185,1,1,0,0,0,0,0,1023319,1230000
40.46339,4,3,288,1,1,1,0,0,1,0,1197915,1520000
40.395428,5,1,128,0,0,0,1,0,1,0,199225,259900
40.429123,2,1,54,1,0,1,0,0,1,0,260568,115000
40.477665,1,1,50,1,0,0,0,0,0,0,347317,185000
40.41864,2,1,51,1,1,1,0,1,0,0,941621,385000
40.423428,2,3,315,1,1,0,0,1,1,0,941621,1770000
40.44201,4,2,125,1,1,0,0,0,0,0,898889,865000
40.447353,3,1,80,0,0,0,0,0,1,0,700100,349000
40.37833,2,1,53,0,1,1,0,0,0,0,234693,139000
40.42104,3,2,113,1,0,0,0,0,0,0,941621,650000
40.408524,1,1,40,1,1,0,0,0,0,0,421413,345000
40.434986,4,2,134,1,0,1,0,0,1,0,673599,640000
40.408768,2,1,38,0,0,1,0,0,0,0,421413,165000
40.42427,2,1,67,0,1,1,0,1,0,0,747577,300000
40.373886,3,1,75,0,1,1,0,0,1,0,212177,167000
40.430508,2,1,73,1,0,1,0,0,0,0,1023319,570000
40.41067,2,1,62,0,0,0,0,1,0,0,440796,219000
40.42772,1,1,36,0,1,0,0,0,0,0,766309,160000
40.48812,2,2,119,1,1,1,0,0,0,0,733699,455000
40.463593,5,3,327,1,0,0,0,0,1,0,1197915,1950000
40.41532,2,3,153,1,0,0,0,0,0,0,760050,650000
40.352398,2,2,75,1,0,1,0,0,0,0,156772,199990
40.350048,4,2,101,1,1,1,0,0,1,0,156772,203800
40.3963,2,1,42,0,0,1,0,0,0,0,226302,130000
40.409615,2,2,90,0,1,1,0,1,0,0,421413,395000
40.45944,2,1,72,1,1,1,0,0,0,0,302278,269000
40.45101,3,1,70,0,1,1,0,1,1,0,302278,272000
40.39835,3,1,73,1,0,1,0,1,0,0,199225,166000
40.385666,2,1,80,0,0,1,0,0,0,0,152717,135900
40.408173,2,1,52,1,0,0,0,0,1,0,259011,185000
40.432953,1,1,43,0,0,0,0,0,0,0,673599,189000
40.40992,1,1,41,1,1,1,0,0,0,0,421413,210000
40.42407,3,2,135,1,1,1,0,0,1,0,941621,1225000
40.41645,4,3,161,1,1,1,1,0,1,0,529747,735000
40.45117,2,2,72,1,1,1,1,0,1,1,302278,399000
40.42388,1,1,60,1,0,1,0,0,0,0,1709528,385700
40.44653,2,1,43,0,1,1,0,0,0,0,700100,248000
40.47057,3,3,114,1,1,1,1,1,1,0,347317,475000
40.406197,3,2,82,1,1,1,0,0,0,0,247271,240000
40.4293,0,1,40,0,1,0,0,0,0,0,747577,225000
40.379684,3,2,119,1,1,1,0,0,1,0,234693,335000
40.47216,2,1,70,1,1,1,0,0,0,0,347317,374000
40.43824,1,1,62,1,1,0,0,1,0,0,379788,350000
40.492588,3,2,156,1,1,1,0,1,1,0,480497,479999
40.44276,2,1,91,1,1,1,0,0,0,0,700100,450000
40.45762,0,1,31,0,1,0,0,0,0,0,923762,206000
40.430225,5,3,131,1,0,1,0,0,1,0,603234,653000
40.446373,3,2,115,1,0,1,0,0,1,0,379788,690000
40.40214,4,2,155,1,0,1,0,0,1,0,529747,575000
40.37776,3,2,147,1,1,1,0,1,0,1,197312,280000
40.428825,4,2,155,1,1,1,0,0,0,1,766309,778000
40.433884,2,1,63,1,1,1,0,0,0,0,260568,260000
40.354694,4,2,105,1,0,1,0,0,0,0,212177,211000
40.46774,5,4,318,0,1,0,0,1,1,0,733699,820000
40.43319,2,2,106,1,0,1,1,0,0,0,1207212,550000
40.44876,2,2,86,1,1,1,0,0,0,0,302278,335000
40.41172,4,2,128,0,0,1,0,0,1,0,259011,319000
40.37293,2,2,85,1,1,1,1,1,0,0,192864,262000
40.441174,1,1,134,1,1,1,0,0,1,0,700100,765000
40.422802,3,3,154,1,1,1,0,1,0,0,941621,1800000
40.428406,3,1,90,0,0,1,0,0,1,0,238758,231900
40.4407,2,2,93,1,0,1,1,0,1,0,898889,776300
40.344406,3,2,124,1,1,1,1,0,0,0,156772,260000
40.40866,3,1,98,1,1,1,0,1,1,0,259011,245000
40.39731,3,1,82,1,1,1,0,0,0,0,357857,319000
40.464085,3,2,90,1,0,1,1,0,0,0,911651,463000
40.40099,4,2,187,1,1,1,0,0,1,0,382726,595000
40.44133,2,1,78,1,0,1,0,0,1,0,700100,398000
40.421658,2,1,70,1,1,1,0,1,0,0,941621,1390000
40.451897,2,1,64,1,1,1,0,0,0,0,597620,350000
40.425232,3,2,127,1,1,1,0,0,0,0,1709528,890000
40.3935,1,1,61,1,1,1,0,0,0,0,152717,145000
40.424995,3,2,102,1,1,1,0,0,0,0,747577,539000
40.40003,3,3,135,1,1,1,1,0,1,1,260153,355000
40.426437,3,1,60,1,0,1,0,0,0,0,766309,194900
40.415417,2,2,107,1,1,1,0,1,0,0,440796,690000
40.45613,2,1,70,1,0,1,0,0,0,0,302278,265000
40.44176,3,1,94,1,0,1,0,0,0,0,898889,430000
40.42406,5,4,237,1,0,1,0,0,1,0,766309,1175000
40.43984,3,2,104,1,1,1,0,0,0,0,700100,870000
40.42278,1,1,50,0,1,1,0,0,0,0,747577,340000
40.426502,3,3,200,1,1,1,0,0,0,0,1023319,2700000
40.426537,2,2,127,1,1,1,0,0,0,0,1023319,1400000
40.455414,2,2,66,1,1,0,0,0,1,0,923762,530000
40.480316,4,3,169,1,0,1,0,1,1,0,471372,619000
40.436203,2,2,84,1,1,0,0,1,0,0,1023319,600000
40.3949,2,2,65,1,1,0,0,0,1,0,357857,385000
40.4388,2,1,67,1,1,0,0,0,1,0,379788,295000
40.46155,3,2,100,1,1,1,0,0,1,0,302278,429000
40.342762,2,1,51,0,1,1,0,0,1,0,156772,115000
40.476227,2,1,64,1,1,1,0,0,0,0,347317,229000
40.37958,1,1,57,1,1,1,0,0,0,0,234693,219500
40.444126,2,3,108,1,1,1,0,0,0,0,898889,690000
40.370316,2,2,105,1,1,1,0,0,1,0,212177,290000
40.45117,1,1,47,1,1,1,1,0,1,0,302278,285000
