Codigo_Postal,Latitud,Longitud,Habitaciones,Baños,Superficie_m2,Piso,Ascensor,Aire_Acondicionado,Calefaccion,Parking,Balcon,Terraza,Piscina,Precio_Medio_cp,Precio
9,40.41549,-3.677257,3,1,88,8,1,0,1,0,0,0,0,941621,475000
18,40.38379,-3.6524627,3,2,108,6,0,1,1,0,0,0,0,166500,172500
20,40.46348,-3.692089,3,1,131,6,0,0,1,0,0,1,0,597620,457000
27,40.44143,-3.6434991,2,1,57,8,0,0,1,0,0,1,0,379788,175000
41,40.357475,-3.6967695,3,1,70,10,1,1,1,0,0,1,0,212177,177000
29,40.467545,-3.7012258,2,1,84,9,1,1,0,0,0,1,0,347317,335000
25,40.375954,-3.7406058,2,1,61,9,0,1,1,0,0,0,0,197312,126900
15,40.43781,-3.707851,3,1,97,10,1,1,1,0,0,1,0,673599,597000
11,40.40578,-3.7346542,2,2,90,6,0,1,1,0,0,0,0,259011,360000
4,40.421005,-3.7023387,3,3,180,9,1,1,1,0,0,0,1,747577,1210000
27,40.43709,-3.64101,3,2,87,6,0,0,0,0,0,0,0,379788,401000
37,40.436268,-3.618536,3,2,103,6,1,1,1,0,0,1,0,260568,359000
10,40.428837,-3.6951556,3,5,243,11,1,1,1,0,0,1,0,1023319,1750000
5,40.40868,-3.7092566,4,3,197,6,0,1,1,0,1,1,0,421413,640000
53,40.39324,-3.6687696,2,1,49,7,0,1,1,0,0,0,0,152717,109000
33,40.47047,-3.6665761,1,1,53,9,1,1,1,0,0,0,1,471372,298000
24,40.38176,-3.781692,2,1,65,11,1,0,1,0,0,1,0,199225,145000
46,40.46265,-3.6899736,5,3,225,0,1,1,1,0,0,1,0,1134196,1550000
9,40.42558,-3.6732864,4,3,182,11,1,1,1,0,1,1,0,941621,1250000
21,40.35205,-3.6787424,3,1,80,6,1,1,1,0,0,1,0,156772,147000
9,40.42552,-3.6733098,3,3,190,9,1,1,1,0,0,0,0,941621,1750000
1,40.43348,-3.676341,3,2,98,7,1,0,1,0,0,1,0,1709528,610000
21,40.342537,-3.6740115,3,3,152,9,1,1,1,0,0,1,0,156772,309000
12,40.408756,-3.694274,2,2,106,7,1,1,1,0,1,0,0,440796,729000
10,40.429703,-3.694886,1,1,60,0,1,0,1,0,0,1,0,1023319,460000
34,40.49869,-3.709768,4,4,200,9,1,1,1,0,0,0,0,718994,850000
33,40.477066,-3.6706727,4,3,155,13,0,0,1,0,0,1,0,471372,679000
50,40.505054,-3.675292,3,2,127,0,1,1,1,0,1,1,1,480497,548000
1,40.422432,-3.6909595,2,2,112,12,1,1,1,0,0,0,0,1709528,1290000
51,40.36639,-3.6023126,3,2,153,6,1,0,0,0,0,0,0,314346,335000
34,40.484413,-3.700307,4,2,131,7,1,1,1,0,0,0,0,718994,415000
34,40.484734,-3.7090247,4,3,146,7,1,0,1,1,0,0,0,718994,515000
3,40.43989,-3.6989577,2,2,130,0,1,1,1,0,1,0,0,898889,790000
17,40.432518,-3.6379457,3,1,70,10,0,0,0,0,0,0,0,238758,140800
2,40.44424,-3.6692288,3,2,103,9,1,1,1,0,0,0,0,700100,580000
13,40.420918,-3.7101543,2,1,39,7,0,0,0,0,0,0,0,760050,199000
29,40.473495,-3.692675,2,1,95,0,1,0,0,0,0,0,0,347317,350000
35,40.49042,-3.7178776,2,1,77,8,1,1,0,0,0,0,0,733699,385000
22,40.44775,-3.6052299,3,2,124,3,1,1,1,0,1,1,0,280852,270000
29,40.46796,-3.7012,3,2,96,0,0,1,1,0,0,0,0,347317,220000
13,40.42104,-3.7009888,1,1,57,7,1,1,1,0,1,0,0,760050,365000
4,40.425064,-3.697467,3,3,119,7,1,1,1,0,1,0,0,747577,959000
35,40.468014,-3.725874,2,2,156,0,0,1,1,0,0,1,0,733699,600000
23,40.47075,-3.8228278,5,3,175,0,0,0,1,0,0,1,0,1274253,585000
50,40.51121,-3.6685445,3,2,140,6,1,1,0,0,1,0,0,480497,460000
44,40.384113,-3.779056,2,1,64,9,1,0,1,0,1,0,0,192864,164000
29,40.478287,-3.7067764,3,2,71,8,1,0,1,0,0,1,0,347317,279000
44,40.380974,-3.7728171,3,1,72,6,1,0,1,0,0,0,0,192864,183900
6,40.430626,-3.674223,1,1,44,9,1,1,1,0,0,0,0,1207212,270000
40,40.46367,-3.74922,3,1,102,0,0,0,0,0,0,0,0,645360,123000
23,40.45782,-3.7857764,3,1,74,3,0,1,0,0,0,0,0,1274253,265000
47,40.391525,-3.7459545,2,1,51,6,1,0,1,0,0,0,0,219078,132900
15,40.436386,-3.7105112,3,1,56,10,1,0,0,0,0,0,0,673599,375000
44,40.365772,-3.7547383,1,1,69,6,1,0,1,0,0,0,0,192864,210000
39,40.468323,-3.6908042,2,2,79,7,1,1,1,0,0,0,0,302278,390000
10,40.43083,-3.6950967,3,4,221,9,1,1,0,0,0,0,0,1023319,2390000
36,40.463303,-3.683799,4,5,276,11,1,1,1,0,0,0,0,1197915,2200000
7,40.406292,-3.6713119,2,1,52,7,1,1,1,0,0,0,0,529747,330000
7,40.407898,-3.6733465,3,2,119,9,1,0,1,0,0,0,0,529747,525000
39,40.456455,-3.7080345,2,2,70,7,1,1,1,0,0,0,0,302278,300000
9,40.422283,-3.6751058,3,3,292,8,1,0,1,0,0,1,0,941621,1650000
50,40.503773,-3.6790988,3,2,120,0,1,1,1,0,0,1,0,480497,480000
36,40.472927,-3.67738,4,3,147,15,1,1,1,0,0,0,0,1197915,875000
53,40.393707,-3.6667347,1,2,70,8,1,1,1,0,1,1,0,152717,225000
33,40.463844,-3.6655138,3,1,96,6,0,1,1,0,0,1,0,471372,350000
12,40.40602,-3.7003732,1,1,42,8,0,1,1,0,0,0,0,440796,175000
14,40.417404,-3.6915812,1,1,70,11,1,1,1,0,0,0,0,856046,580000
38,40.40039,-3.6640277,3,1,80,7,0,1,1,0,0,1,0,164928,199000
19,40.3911,-3.724191,3,2,126,9,0,0,1,0,0,1,0,226302,260000
19,40.391357,-3.7240534,3,2,126,9,0,0,1,0,0,1,0,226302,260000
45,40.399338,-3.696804,4,2,110,0,1,0,0,0,0,0,0,357857,415000
25,40.387955,-3.7433388,3,2,75,8,0,0,1,0,0,1,0,197312,198000
6,40.430058,-3.6712651,3,3,185,8,1,1,1,0,0,0,0,1207212,1100000
34,40.500507,-3.691988,2,1,76,0,1,1,1,0,0,0,1,718994,320000
18,40.38715,-3.6420715,3,2,100,12,1,0,0,0,0,1,0,166500,178000
6,40.435745,-3.676592,4,2,143,10,0,1,1,0,0,0,0,1207212,900000
16,40.454586,-3.6797936,2,2,126,10,1,0,0,0,1,1,0,923762,740000
16,40.45202,-3.6839378,3,2,141,6,1,1,0,1,0,0,0,923762,980000
28,40.438446,-3.6742935,2,2,90,3,1,1,1,1,0,0,0,603234,450000
19,40.395363,-3.7148867,2,1,75,9,1,0,0,0,0,0,0,226302,208000
6,40.4322,-3.6757257,2,2,83,11,1,1,1,0,0,0,0,1207212,849000
6,40.430782,-3.6773124,2,3,92,6,1,1,1,0,0,0,0,1207212,750000
28,40.431602,-3.6668832,4,2,132,10,1,1,1,0,0,0,0,603234,590000
19,40.386425,-3.7280977,2,1,63,6,0,0,0,0,0,0,0,226302,143000
24,40.39458,-3.7631907,3,1,65,10,0,0,0,0,0,1,0,199225,132000
21,40.35351,-3.6902177,3,1,80,8,0,1,1,0,0,1,0,156772,148250
9,40.4171,-3.6741111,5,2,138,7,1,0,1,0,0,0,0,941621,650000
9,40.417698,-3.6769862,2,2,120,9,1,1,1,0,0,0,0,941621,1090000
44,40.37444,-3.7648432,3,2,94,7,1,0,1,0,0,1,0,192864,204900
25,40.379723,-3.7404277,2,2,90,7,1,0,0,0,0,1,0,197312,209990
25,40.3825,-3.7285016,4,2,106,6,1,1,1,0,0,0,0,197312,300000
19,40.39597,-3.7344,2,1,60,6,0,0,0,0,0,1,0,226302,137000
31,40.372135,-3.6195223,2,2,94,7,1,0,1,0,0,0,0,234693,169000
27,40.434525,-3.6560998,4,1,100,10,1,0,1,0,0,0,0,379788,345000
9,40.415047,-3.6711614,3,2,146,11,1,1,1,0,0,0,0,941621,990000
41,40.355587,-3.6927793,2,1,59,8,1,1,1,0,0,0,0,212177,116000
6,40.43257,-3.682765,3,3,164,0,1,1,1,0,1,0,0,1207212,1800000
45,40.401417,-3.7052772,3,1,71,6,1,1,1,0,0,0,0,357857,345000
6,40.434723,-3.6880863,3,4,125,0,1,1,1,0,0,1,0,1207212,1400000
38,40.401,-3.66394,3,1,51,3,0,0,0,0,0,0,0,164928,92000
21,40.34168,-3.6881285,3,1,67,8,1,1,1,0,0,0,0,156772,127000
21,40.34847,-3.7017734,1,1,52,10,1,0,0,0,0,1,0,156772,207670
50,40.485126,-3.6679113,2,2,128,0,1,1,1,0,0,0,1,480497,530000
20,40.44987,-3.7012494,4,2,130,0,0,1,1,0,0,0,0,597620,330000
2,40.442116,-3.680677,4,4,309,0,1,0,1,0,1,1,0,700100,2050000
28,40.439095,-3.664856,4,2,94,6,1,0,0,0,0,0,0,603234,388531
21,40.349983,-3.6980853,3,2,103,7,1,0,0,0,0,1,0,156772,194465
24,40.384068,-3.777913,1,1,41,0,1,1,1,0,0,0,0,199225,119000
17,40.430874,-3.6444442,3,2,82,3,1,0,0,0,0,0,0,238758,277737
45,40.396282,-3.6947165,1,1,49,6,1,0,0,0,0,0,0,357857,224200
45,40.399323,-3.7010117,3,1,78,11,1,0,0,0,0,0,0,357857,330030
37,40.427734,-3.6267745,2,1,46,6,1,0,0,0,0,0,0,260568,117867
6,40.435043,-3.6772292,3,2,143,7,1,1,1,0,0,1,0,1207212,1090000
26,40.388885,-3.706596,4,2,140,5,0,1,1,0,1,1,0,202513,550000
34,40.478996,-3.7225294,4,2,130,14,1,0,1,0,0,1,0,718994,373000
28,40.42322,-3.668972,2,2,106,12,1,1,1,0,0,1,0,603234,725000
21,40.3959,-3.66895,2,2,88,11,0,0,0,0,0,0,0,156772,232000
15,40.43495,-3.7167242,2,3,145,11,1,1,1,0,0,1,0,673599,950000
1,40.42463,-3.6816566,3,2,102,9,1,0,0,0,0,0,0,1709528,1290000
39,40.465775,-3.7057285,2,2,90,0,1,0,0,0,0,1,0,302278,369000
22,40.443665,-3.582469,1,1,50,0,1,1,1,0,0,0,1,280852,187000
45,40.39252,-3.6938105,2,1,46,0,1,0,1,0,0,0,0,357857,246000
4,40.42166,-3.6984444,1,1,33,0,1,1,1,0,1,0,0,747577,214000
14,40.40931,-3.6899939,3,3,137,0,1,1,1,0,1,0,0,856046,899000
44,40.36783,-3.7541995,3,1,59,5,0,1,1,0,0,0,1,192864,170000
15,40.439606,-3.717226,4,3,235,8,1,1,1,0,0,1,1,673599,1495000
43,40.458134,-3.6248703,3,2,131,0,1,0,1,0,0,0,1,911651,649000
43,40.4539,-3.6621723,0,1,53,0,1,1,1,0,0,0,1,911651,248500
30,40.441853,-3.6472073,3,1,69,9,0,0,0,0,0,1,0,247271,179598
43,40.455025,-3.6189768,3,2,147,0,1,1,1,0,0,0,1,911651,710000
17,40.432842,-3.6364515,2,1,70,9,1,0,0,0,0,0,0,238758,185000
7,40.410564,-3.6646283,4,2,133,0,1,1,1,0,0,1,0,529747,649900
20,40.457043,-3.7001958,3,3,193,6,1,1,1,0,0,1,1,597620,965000
26,40.38034,-3.7085717,3,1,80,7,0,0,0,0,0,1,0,202513,168530
23,40.459923,-3.7857015,3,2,150,7,0,0,1,0,0,1,0,1274253,506000
4,40.424736,-3.7073255,1,1,40,0,0,0,1,0,0,0,0,747577,310000
39,40.462418,-3.700059,3,1,57,9,0,0,0,0,0,0,0,302278,187000
19,40.387497,-3.7295227,3,1,65,0,0,0,1,0,0,0,0,226302,160000
33,40.47696,-3.6697304,5,3,184,16,1,1,1,1,0,1,0,471372,850000
1,40.427876,-3.6794276,5,4,299,10,1,1,1,0,1,1,0,1709528,2400000
35,40.477943,-3.725786,6,3,195,0,0,0,1,0,0,0,0,733699,695000
16,40.453964,-3.6791453,2,1,90,0,1,1,1,0,0,0,0,923762,540000
1,40.4253,-3.6865275,2,2,75,9,1,1,1,0,0,0,0,1709528,995000
17,40.431496,-3.6406949,2,1,78,0,0,0,1,0,0,1,0,238758,194000
6,40.43717,-3.685538,1,1,58,0,1,1,1,0,0,0,0,1207212,579000
32,40.406742,-3.6014738,3,1,66,8,1,1,1,0,0,0,0,260153,180000
6,40.43538,-3.6811638,1,1,40,0,0,1,1,0,0,1,0,1207212,318000
20,40.46312,-3.6958635,3,2,117,0,0,1,1,0,0,0,0,597620,419000
24,40.39821,-3.7728565,2,1,54,0,0,1,1,0,0,0,0,199225,139000
18,40.391685,-3.6582463,3,2,77,0,1,1,1,0,0,0,0,166500,275000
47,40.38648,-3.7547972,3,1,67,9,0,0,0,0,0,0,0,219078,149500
54,40.37283,-3.766551,1,1,69,8,0,0,0,0,0,0,0,255165,195000
38,40.40354,-3.6645033,3,2,96,8,1,0,1,0,0,0,0,164928,232000
38,40.399998,-3.6647713,0,1,44,6,1,1,1,0,0,0,0,164928,153000
38,40.399998,-3.6647713,2,1,67,3,1,1,1,0,0,0,0,164928,205000
33,40.47101,-3.630653,4,4,320,3,1,0,1,0,0,0,0,471372,720000
47,40.40143,-3.7476544,3,1,79,0,0,0,0,0,0,1,0,219078,160000
31,40.375797,-3.6184375,2,1,52,0,0,1,0,0,0,0,0,234693,125000
33,40.47235,-3.643335,2,1,53,0,0,0,0,0,0,1,0,471372,147000
26,40.381878,-3.7162404,2,1,48,0,0,0,1,0,0,0,0,202513,123000
33,40.472866,-3.6420972,1,1,65,0,0,0,0,0,1,1,0,471372,149000
19,40.39097,-3.7318687,2,1,72,0,1,0,1,0,0,1,0,226302,243000
21,40.3959,-3.66895,3,2,101,0,0,0,0,0,0,0,0,156772,267000
5,40.40519,-3.7130227,1,1,52,0,0,1,0,0,0,0,0,421413,234000
39,40.44767,-3.7064297,3,1,70,0,0,0,0,0,1,0,0,302278,320000
13,40.42064,-3.700446,1,1,57,0,1,1,1,0,1,0,0,760050,365000
23,40.454823,-3.7781389,4,3,386,0,0,1,1,0,1,1,1,1274253,1145000
50,40.442005,-3.6521513,3,2,127,7,1,0,0,0,0,1,0,480497,378604
39,40.461914,-3.7026136,1,1,68,6,1,0,0,0,0,0,0,302278,197600
3,40.43926,-3.7160597,2,2,123,14,1,0,0,0,0,0,1,898889,1053610
45,40.396248,-3.693077,5,2,205,0,1,0,0,0,0,1,0,357857,595000
21,40.3959,-3.66895,2,2,91,0,0,0,0,0,0,0,0,156772,237000
12,40.408077,-3.6993492,1,1,31,8,0,0,0,0,0,0,0,440796,139900
29,40.47274,-3.6909533,2,1,126,0,1,1,1,0,0,0,0,347317,385000
24,40.3968,-3.7684848,2,1,54,9,0,1,1,0,0,0,0,199225,152000
23,40.45835,-3.7938735,4,4,361,0,0,0,0,0,0,1,1,1274253,1400000
21,40.3959,-3.66895,2,2,88,0,0,0,0,0,0,0,0,156772,222000
21,40.3959,-3.66895,1,1,51,0,0,0,0,0,0,0,0,156772,173000
35,40.476196,-3.7287648,7,4,484,0,0,0,1,0,0,0,0,733699,975000
29,40.477886,-3.716897,2,1,75,11,1,0,1,0,0,0,0,347317,319900
38,40.398865,-3.6632452,1,1,50,0,1,1,0,0,0,1,0,164928,165000
29,40.469833,-3.6997793,1,1,39,0,0,0,1,0,0,0,0,347317,178200
4,40.42311,-3.6924117,2,2,87,0,1,0,0,0,0,0,0,747577,1600000
38,40.40514,-3.6628408,3,1,98,11,0,0,0,0,0,0,0,164928,225000
11,40.4076,-3.7437804,3,1,71,0,0,0,1,0,1,1,0,259011,174000
39,40.457996,-3.7108982,2,1,50,0,0,0,1,0,0,0,0,302278,239000
9,40.41686,-3.6698637,2,2,109,0,1,1,1,0,0,0,0,941621,795000
6,40.43645,-3.6796305,1,1,59,1,0,0,0,0,0,0,0,1207212,400000
12,40.40982,-3.6990676,1,1,32,0,1,1,0,0,0,0,0,440796,155000
22,40.440468,-3.6093702,4,2,97,9,0,1,1,0,0,0,0,280852,195000
13,40.422558,-3.708708,1,1,39,7,0,0,0,0,0,0,0,760050,199000
2,40.442673,-3.6819263,2,2,75,3,0,0,0,0,0,0,0,700100,317600
21,40.348503,-3.7060506,3,1,80,0,0,0,0,0,0,1,0,156772,125000
54,40.37883,-3.7727644,3,1,66,0,0,1,0,0,0,1,0,255165,160000
17,40.430378,-3.6455688,2,2,87,0,0,0,0,0,0,0,0,238758,328040
50,40.51136,-3.677855,3,2,152,0,1,1,1,0,0,1,1,480497,659000
27,40.435596,-3.6578574,2,1,77,16,1,0,1,0,1,1,0,379788,275000
6,40.434654,-3.6801624,3,1,64,0,0,0,0,0,0,0,0,1207212,395000
39,40.46645,-3.7063403,2,1,91,0,1,1,1,0,0,0,0,302278,292000
35,40.4826,-3.723401,4,2,131,0,0,0,0,0,0,1,0,733699,431205
26,40.38102,-3.7051487,2,1,90,0,0,0,0,0,0,0,0,202513,169500
41,40.37008,-3.7073,3,2,104,0,0,0,0,0,0,0,0,212177,180000
16,40.455753,-3.677998,3,2,250,0,0,1,1,0,0,0,0,923762,1195000
6,40.42686,-3.6723852,4,2,138,0,1,1,1,0,0,0,0,1207212,530000
29,40.467865,-3.6980104,3,2,125,0,1,1,1,0,0,0,0,347317,554000
13,40.41854,-3.7081592,1,1,45,0,1,1,0,0,0,0,0,760050,299900
1,40.48287,-3.7089326,3,2,81,5,1,1,1,0,0,0,1,1709528,365000
53,40.39165,-3.666159,3,1,73,7,0,0,0,0,0,1,0,152717,132668
23,40.450645,-3.7792494,3,2,118,0,1,1,1,0,1,0,1,1274253,640000
9,40.41538,-3.678072,4,2,94,6,1,0,0,0,0,0,0,941621,660000
9,40.422802,-3.6754735,3,3,143,7,1,1,0,0,0,1,0,941621,1250000
38,40.392056,-3.642218,2,1,50,8,0,0,0,0,0,0,0,164928,109250
13,40.417606,-3.7012177,2,1,64,9,1,1,0,0,0,0,0,760050,320000
14,40.406143,-3.6865282,4,3,140,7,1,0,0,0,0,0,0,856046,715000
17,40.427696,-3.6544428,2,2,70,0,1,1,1,0,0,0,1,238758,299000
21,40.353817,-3.6884153,0,1,45,3,0,0,0,0,0,0,0,156772,130000
16,40.457954,-3.678026,3,1,81,6,1,1,0,0,0,0,0,923762,451000
24,40.378635,-3.7948923,3,1,86,0,0,1,0,0,0,1,0,199225,570000
49,40.515186,-3.675611,2,1,120,0,0,1,1,0,0,1,1,561631,450000
53,40.379623,-3.6714587,3,1,69,0,0,0,1,0,0,0,0,152717,160000
5,40.401455,-3.7027442,3,2,110,0,1,1,1,0,0,1,0,421413,515000
41,40.367165,-3.7175176,3,1,114,10,1,0,0,0,0,0,0,212177,254500
24,40.398926,-3.765069,3,1,62,0,0,0,0,0,0,1,0,199225,139000
43,40.46078,-3.655204,5,3,295,0,0,1,0,0,0,1,0,911651,895000
9,40.423985,-3.6750546,3,2,138,6,0,0,0,0,1,0,0,941621,1250000
17,40.431095,-3.6442618,2,2,72,3,1,0,0,0,0,0,0,238758,247198
4,40.424026,-3.7044568,2,1,65,10,1,0,0,0,0,0,0,747577,258571
37,40.4258,-3.6229253,3,1,58,0,0,0,0,0,0,0,0,260568,124900
47,40.39243,-3.7443013,2,1,55,0,0,0,0,0,0,1,0,219078,129000
6,40.43485,-3.6752472,1,1,62,0,1,0,1,0,0,0,0,1207212,465000
25,40.380634,-3.7270825,2,1,56,0,1,0,0,0,0,0,0,197312,127000
1,40.42611,-3.6778078,1,1,60,0,0,0,1,0,0,0,0,1709528,510000
37,40.427467,-3.6464999,2,1,58,3,0,0,0,0,0,0,0,260568,126200
36,40.46354,-3.681644,4,3,276,11,1,1,1,0,0,0,0,1197915,2200000
33,40.46873,-3.6664824,3,2,182,7,1,0,1,0,0,0,0,471372,740000
15,40.43661,-3.7186694,4,2,150,16,1,0,0,0,0,1,0,673599,990000
28,40.434933,-3.667923,1,1,48,0,0,0,0,0,0,0,0,603234,235000
43,40.45449,-3.6570954,2,2,77,0,1,0,0,0,0,0,1,911651,415000
40,40.464706,-3.7472594,3,4,230,0,0,1,0,0,0,1,1,645360,695000
38,40.388824,-3.6394181,1,1,42,0,0,0,1,0,0,0,0,164928,115000
50,40.48518,-3.6691806,0,1,51,0,1,1,0,0,0,0,0,480497,267500
33,40.472343,-3.6551557,2,1,48,3,0,0,0,0,0,0,0,471372,157600
5,40.406612,-3.7075396,3,1,75,0,0,0,0,0,0,0,0,421413,232000
28,40.424877,-3.667601,3,2,175,0,1,1,0,0,0,1,0,603234,899000
29,40.46911,-3.7016268,2,1,65,7,1,0,0,0,0,0,0,347317,250000
32,40.416553,-3.6185338,4,3,140,0,0,0,0,0,0,1,1,260153,780000
23,40.45914,-3.7825778,2,2,82,6,0,1,1,0,0,0,0,1274253,298000
53,40.38533,-3.671228,2,1,56,0,1,1,1,0,0,1,0,152717,155000
28,40.434135,-3.6734512,5,3,285,7,1,1,1,0,0,1,0,603234,920000
4,40.422794,-3.7050598,1,1,24,3,0,0,0,0,0,0,0,747577,130000
53,40.392906,-3.672145,3,1,56,9,0,0,0,0,0,0,0,152717,105000
12,40.407894,-3.7029045,1,1,33,0,0,0,0,0,0,0,0,440796,147900
25,40.391533,-3.7401097,2,1,63,0,0,0,0,0,0,0,0,197312,141100
23,40.47829,-3.832779,7,7,1330,0,0,1,1,0,0,1,1,1274253,2925544
3,40.44348,-3.7097452,4,3,333,8,1,1,1,0,0,1,0,898889,1390000
1,40.42147,-3.6883132,4,5,269,6,1,1,1,0,1,0,0,1709528,3850000
35,40.464886,-3.7300415,6,8,980,0,0,1,1,0,0,1,1,733699,3690000
6,40.43852,-3.6856036,5,4,273,0,1,1,1,0,0,0,0,1207212,1990000
35,40.475925,-3.7292795,5,3,362,0,0,1,1,0,0,0,0,733699,890000
53,40.379898,-3.668766,3,1,85,14,1,1,1,0,0,0,0,152717,140000
35,40.479782,-3.729706,5,6,385,0,0,1,1,0,0,0,1,733699,997000
27,40.44294,-3.6513548,3,2,99,0,1,1,1,0,1,1,0,379788,298000
39,40.46058,-3.7020428,3,2,92,0,1,0,0,0,0,1,0,302278,267700
16,40.454994,-3.680577,3,1,137,0,0,1,1,0,0,0,0,923762,660000
39,40.46647,-3.7075458,1,1,58,3,0,0,0,0,0,1,0,302278,217500
12,40.416306,-3.702868,2,3,250,7,1,1,1,0,0,0,0,440796,1860000
50,40.51137,-3.677,4,2,135,6,1,0,1,0,0,0,0,480497,470000
12,40.412125,-3.7055342,3,2,131,9,1,1,1,0,0,1,0,440796,559000
12,40.406982,-3.7024806,2,1,50,9,1,1,1,0,0,0,0,440796,200000
27,40.433205,-3.654735,2,1,77,0,1,1,1,0,0,0,0,379788,195000
33,40.47798,-3.648256,2,1,62,0,1,1,1,0,0,1,0,471372,219000
14,40.41208,-3.6967285,1,1,33,7,0,1,0,0,0,0,0,856046,169000
28,40.43281,-3.66542,3,1,144,2,1,0,1,0,0,0,0,603234,335000
50,40.48898,-3.6608694,3,2,120,12,1,1,1,0,0,1,0,480497,385000
3,40.438934,-3.7131824,3,2,175,11,1,1,1,0,0,0,0,898889,1300000
19,40.390327,-3.7247355,3,2,85,6,1,1,0,0,0,1,0,226302,185000
45,40.393486,-3.6962795,3,1,54,6,1,0,0,0,0,0,0,357857,188000
38,40.39792,-3.6601813,6,4,130,3,0,0,0,0,0,0,0,164928,260000
25,40.37804,-3.748014,3,1,105,6,0,0,0,0,0,1,0,197312,228000
8,40.43063,-3.73303,3,2,124,13,1,0,1,0,0,1,0,766309,760000
20,40.463367,-3.6925306,1,1,56,16,1,1,1,0,0,0,0,597620,320000
3,40.439747,-3.7105484,5,2,157,7,1,0,1,0,0,1,0,898889,649900
17,40.43127,-3.6465447,3,2,75,6,1,0,1,0,0,1,0,238758,295000
44,40.367805,-3.7541332,1,1,66,3,0,0,1,0,0,0,0,192864,126450
13,40.41543,-3.7112534,2,1,68,0,1,1,1,0,0,0,0,760050,364000
27,40.436497,-3.643237,3,1,87,8,0,1,1,0,0,1,0,379788,220000
24,40.384705,-3.7815797,3,2,87,0,1,1,1,1,0,0,0,199225,275000
12,40.407066,-3.702816,1,1,60,9,0,0,1,0,0,0,0,440796,230000
28,40.431423,-3.6699326,3,1,69,6,0,0,0,0,0,0,0,603234,289990
7,40.403038,-3.6805856,3,2,106,9,1,1,1,1,1,1,0,529747,546000
38,40.39351,-3.65669,3,2,76,0,0,0,1,0,0,1,0,164928,170000
47,40.396988,-3.7481515,2,1,78,7,0,0,1,0,0,0,0,219078,130000
32,40.409763,-3.6116607,3,1,54,9,0,0,1,0,0,1,0,260153,112875
33,40.4749,-3.6437476,3,1,77,8,1,1,1,0,0,1,0,471372,250000
29,40.46925,-3.70203,3,1,103,9,0,1,1,0,0,1,0,347317,299000
32,40.417313,-3.6193328,3,2,105,9,1,1,1,0,0,0,0,260153,395000
45,40.38869,-3.69366,1,1,70,8,1,0,1,1,0,1,1,357857,356882
45,40.394222,-3.6841416,1,1,67,6,0,0,1,0,0,0,0,357857,269000
41,40.370598,-3.6970227,3,2,75,7,1,0,1,0,0,0,0,212177,169990
46,40.46854,-3.70228,1,1,76,3,1,1,1,1,0,1,0,1134196,296000
39,40.453434,-3.7095802,1,1,79,6,1,1,1,0,1,1,0,302278,410000
28,40.424587,-3.6686962,2,1,68,7,1,1,1,0,0,0,0,603234,349000
15,40.43245,-3.7055604,2,1,121,10,1,0,1,0,0,1,0,673599,610000
2,40.451427,-3.6703563,3,2,113,3,1,1,1,0,0,0,0,700100,685000
37,40.42588,-3.618357,2,1,58,9,0,1,1,0,0,0,0,260568,119990
8,40.427265,-3.7190034,2,1,93,13,1,1,1,0,0,1,0,766309,660000
3,40.44073,-3.712879,4,2,177,9,1,0,0,0,0,0,0,898889,725000
42,40.45403,-3.62494,3,2,140,6,1,1,1,1,0,1,0,457692,918000
25,40.37881,-3.7294002,3,1,97,12,1,0,1,0,0,0,0,197312,255000
35,40.474606,-3.7200618,4,3,154,10,1,1,1,0,0,1,0,733699,745000
36,40.456207,-3.6818395,4,3,133,7,1,1,1,0,0,0,0,1197915,1095000
3,40.441498,-3.701135,3,1,84,3,1,0,1,0,0,0,0,898889,399000
7,40.403713,-3.6729865,3,2,100,6,1,0,1,0,1,1,0,529747,430000
30,40.40766,-3.6462502,4,2,138,6,1,0,1,0,0,1,0,247271,415000
44,40.36643,-3.75341,3,2,116,6,1,0,0,0,0,0,0,192864,429000
11,40.407116,-3.7390463,3,1,76,6,0,1,1,0,0,0,0,259011,210000
31,40.372795,-3.62092,3,1,88,7,0,0,1,0,0,1,0,234693,220000
39,40.45123,-3.70933,1,1,55,7,1,1,0,1,0,1,1,302278,289000
5,40.415825,-3.7086844,3,1,169,9,1,0,0,0,1,0,0,421413,1290000
21,40.350636,-3.6853333,4,2,114,6,0,1,1,1,0,1,0,156772,199000
9,40.419163,-3.675606,5,3,259,9,1,0,1,0,0,0,0,941621,1275000
27,40.44586,-3.6347635,5,4,290,0,0,1,1,1,1,1,0,379788,895000
52,40.39898,-3.54868,2,2,85,8,1,0,0,1,0,0,0,382726,303000
28,40.423454,-3.6673076,4,2,108,11,1,1,1,1,0,0,0,603234,475000
19,40.387817,-3.7239377,3,1,78,4,1,1,1,0,0,0,0,226302,240000
28,40.42822,-3.6678116,6,3,224,8,1,1,1,0,0,1,0,603234,990000
22,40.44701,-3.6082587,2,1,55,3,1,0,0,0,0,1,0,280852,189000
29,40.46719,-3.69935,3,1,81,0,0,0,0,0,0,1,0,347317,230000
47,40.400112,-3.7495112,1,1,68,3,1,1,1,0,0,0,0,219078,149000
0,40.40425,-3.66214,1,1,43,7,1,0,1,1,0,0,0,942338,220000
31,40.40415,-3.60458,1,1,61,9,1,1,1,1,0,0,0,234693,252000
